file,line at e4e67cb2,Unicode characters (template length),literal (includes technical strings)
api/sessions_watch_fleet.go,92,24,"json:""session,omitempty"""
api/sessions_watch_fleet.go,108,41,killed; its teardown may still be running
api/sessions_watch_fleet.go,115,107,af could not confirm which runtime owns this workspace; inspect it and remove it explicitly before retrying
api/sessions_watch_fleet.go,125,0,
api/sessions_watch_fleet.go,127,0,
api/sessions_watch_fleet.go,128,0,
api/sessions_watch_fleet.go,133,0,
api/sessions_watch_fleet.go,135,39,the agent stopped and is awaiting input
api/sessions_watch_fleet.go,137,88,blocked on a provider usage limit; af resumes it automatically — do not send it a prompt
api/sessions_watch_fleet.go,139,73,its backing tmux/worktree vanished; recover it with 'af sessions restore'
api/sessions_watch_fleet.go,141,27,its backing runtime is gone
api/sessions_watch_fleet.go,143,50,archived and inert; restore it before sending work
api/sessions_watch_fleet.go,155,107,this session reports a state a newer daemon understands and this af build does not; upgrade af to act on it
api/sessions_watch_fleet.go,171,74,the agent stopped and is awaiting input (from this record's legacy status)
api/sessions_watch_fleet.go,177,0,
api/sessions_watch_fleet.go,179,108,its backing tmux/worktree vanished; recover it with 'af sessions restore' (from this record's legacy status)
api/sessions_watch_fleet.go,185,101,its backing runtime is gone; recover it with 'af sessions restore' (from this record's legacy status)
api/sessions_watch_fleet.go,187,85,archived and inert; restore it before sending work (from this record's legacy status)
api/sessions_watch_fleet.go,189,56,af cannot determine this session's state from its record
api/sessions_watch_fleet.go,201,0,
api/sessions_watch_fleet.go,202,3,id:
api/sessions_watch_fleet.go,206,5,path:
api/sessions_watch_fleet.go,206,4,\x00
api/sessions_watch_fleet.go,300,67,the session's record disappeared while watching (killed or removed)
api/sessions_watch_fleet.go,348,0,
api/sessions_watch_fleet.go,349,1,	
api/sessions_watch_fleet.go,351,1,	
api/sessions_watch_fleet.go,352,0,
api/sessions_watch_fleet.go,353,1,	
api/sessions_watch_fleet.go,404,81,"stopped watching: the session snapshot switched from the %s to the %s mid-watch, "
api/sessions_watch_fleet.go,405,101,and comparing the two would report transitions that did not happen — re-run to start a fresh baseline
api/sessions_watch_fleet.go,412,71,timed out after %s waiting for any session to change state (%d watched)
api/sessions_watch_fleet.go,434,0,
api/sessions_watch_fleet.go,435,15,daemon snapshot
api/sessions_watch_fleet.go,436,23,on-disk session records
api/sessions_watch_fleet.go,466,6,events
api/sessions_watch_fleet.go,470,0,
api/sessions_lifecycle.go,4,3,fmt
api/sessions_lifecycle.go,6,22,github.com/spf13/cobra
api/sessions_lifecycle.go,8,45,github.com/sachiniyer/agent-factory/apiclient
api/sessions_lifecycle.go,9,42,github.com/sachiniyer/agent-factory/daemon
api/sessions_lifecycle.go,10,39,github.com/sachiniyer/agent-factory/log
api/sessions_lifecycle.go,21,12,kill <title>
api/sessions_lifecycle.go,22,59,Permanently destroy a session and prune its worktree branch
api/sessions_lifecycle.go,23,477,"Permanently destroy a session: tear down tmux, remove the worktree,
delete the stored session record, and prune the session branch when Agent
Factory owns it.

For normal ""done with this session"" cleanup, prefer:
  af sessions archive <title>

Kill always destroys the session, including any uncommitted or unmerged work on
its branch — there is no undo. To keep a session restorable instead, archive it.
--force is accepted but has no effect (kept for backward compatibility)."
api/sessions_lifecycle.go,54,2,ok
api/sessions_lifecycle.go,59,15,archive [title]
api/sessions_lifecycle.go,60,55,Finish with a session by archiving it for later restore
api/sessions_lifecycle.go,61,1136,"Archive is the default way to finish with a session: tear down its tmux
and move its git worktree out to the global archive directory
(<AGENT_FACTORY_HOME>/archived/<repoID>/<title>/), preserving the branch and any
uncommitted changes. The session is not deleted — it becomes a quiescent
""archived"" row that survives restarts and can be brought back later with
'af sessions restore <title>'.

Archive is refused while any enabled task targets the session. The error names
every blocking task; disable or retarget them, then archive again. Agent Factory
never silently restores the target or disables its automation as a side effect.
While a session is archiving or archived, task writes that would newly enable it
as a target are likewise refused until the session is restored.

With --self, archive the current session (resolved via whoami) instead of a
named one — use it from inside a session when your work is done. --self and a
<title> argument are mutually exclusive.

Not available for remote or in-place (--here) sessions: archive relocates the
worktree, which those don't own. The relocated worktree path is printed on
success."
api/sessions_lifecycle.go,86,0,
api/sessions_lifecycle.go,99,0,
api/sessions_lifecycle.go,100,82,cannot combine --self with a <title> argument; --self archives the current session
api/sessions_lifecycle.go,104,48,--self must be run from inside an af session: %w
api/sessions_lifecycle.go,133,0,
api/sessions_lifecycle.go,134,77,a session <title> is required (or pass --self to archive the current session)
api/sessions_lifecycle.go,148,0,
api/sessions_lifecycle.go,155,2,ok
api/sessions_lifecycle.go,155,5,title
api/sessions_lifecycle.go,155,13,archived_path
api/sessions_lifecycle.go,156,0,
api/sessions_lifecycle.go,157,7,warning
api/sessions_lifecycle.go,164,15,restore <title>
api/sessions_lifecycle.go,165,42,"Restore an archived, lost, or dead session"
api/sessions_lifecycle.go,166,1054,"Restore a session that is currently archived, lost, or dead.

Archived sessions are moved back next to the repository, re-registered,
re-spawned, and marked running. Lost/dead sessions are recovered in place,
rebuilding a missing worktree when possible and resuming the recorded agent
conversation when required.

Fails if the session is not restorable, or if its origin repository is gone.
The restored worktree path is printed on success.

For a sandbox session (docker/ssh/hook) whose sandbox still ANSWERS but whose
agent is gone, restore first pushes the sandbox's work to origin, because
recovery re-clones from there and anything unpushed would be destroyed. If that
push fails, or if af cannot tell whether the sandbox is gone or merely
unreachable, the restore REFUSES and the session stays recoverable.

--force-reap replaces the sandbox anyway, without the push. It discards whatever
that sandbox has not pushed, so it is for a sandbox you know is expendable. It
applies to this one session and this one command; there is no global equivalent."
api/sessions_lifecycle.go,195,10,force-reap
api/sessions_lifecycle.go,201,0,
api/sessions_lifecycle.go,208,2,ok
api/sessions_lifecycle.go,208,5,title
api/sessions_lifecycle.go,208,13,worktree_path
api/sessions_lifecycle.go,209,0,
api/sessions_lifecycle.go,210,7,warning
config/manifest.go,4,4,sort
config/manifest.go,5,7,strings
config/manifest.go,7,55,github.com/sachiniyer/agent-factory/internal/sessionenv
config/manifest.go,8,48,github.com/sachiniyer/agent-factory/session/tmux
config/manifest.go,123,14,schema_version
config/manifest.go,123,53,"machine-managed migration bookkeeping, never user-set"
config/manifest.go,134,15,default_program
config/manifest.go,135,6,string
config/manifest.go,136,6,claude
config/manifest.go,137,38,The coding agent a new session starts.
config/manifest.go,147,19,network.listen_addr
config/manifest.go,148,6,string
config/manifest.go,149,14,127.0.0.1:8443
config/manifest.go,150,108,"Address the browser interface and HTTP API are served on · set it to """" to turn the web server off entirely."
config/manifest.go,159,21,network.require_token
config/manifest.go,160,4,bool
config/manifest.go,161,5,false
config/manifest.go,162,122,"Require an access token from other machines on the network · off by default, so the browser interface opens with no login."
config/manifest.go,171,30,network.require_loopback_token
config/manifest.go,172,4,bool
config/manifest.go,173,5,false
config/manifest.go,174,163,"Also require the token from browsers on this same machine · has no effect on its own, since it only tightens a token that network.require_token must first turn on."
config/manifest.go,183,14,update_channel
config/manifest.go,184,6,string
config/manifest.go,185,6,stable
config/manifest.go,186,91,"Which releases updates come from · stable, or preview for early builds cut every few hours."
config/manifest.go,196,11,auto_update
config/manifest.go,197,4,bool
config/manifest.go,198,4,true
config/manifest.go,199,65,Check for a newer version on launch and install it automatically.
config/manifest.go,209,10,appearance
config/manifest.go,209,6,string
config/manifest.go,209,6,system
config/manifest.go,210,89,"TUI appearance · Light, Dark or System (terminal background); applies on next TUI launch."
config/manifest.go,211,5,light
config/manifest.go,211,4,dark
config/manifest.go,211,6,system
config/manifest.go,217,20,vscode_server_binary
config/manifest.go,218,6,string
config/manifest.go,219,2,""""""
config/manifest.go,220,100,Which editor program a VS Code tab runs · empty finds code-server or openvscode-server on your PATH.
config/manifest.go,231,27,network.preview_listen_addr
config/manifest.go,232,6,string
config/manifest.go,233,2,""""""
config/manifest.go,234,201,"Address for a separate per-tab web-tab preview origin, kept apart from the main interface · off by default; it hosts previews only and never the control API, and it works for same-machine viewing only."
config/manifest.go,243,20,daemon_poll_interval
config/manifest.go,244,8,duration
config/manifest.go,245,4,1000
config/manifest.go,246,148,How often the background service checks sessions for new output · use a duration such as 1500ms or 30m; legacy integer milliseconds remain accepted.
config/manifest.go,255,11,debug_pprof
config/manifest.go,256,4,bool
config/manifest.go,257,5,false
config/manifest.go,258,267,"Serve Go runtime profiles from the background service, for diagnosing a memory or goroutine problem · off by default, reachable only over the local control socket, and never on the web address · a profile contains live process memory, so turn it off again afterwards."
config/manifest.go,267,15,log_max_size_mb
config/manifest.go,268,3,int
config/manifest.go,269,2,50
config/manifest.go,270,75,"How large the log may grow, in MB, before it is rotated into a backup file."
config/manifest.go,279,15,log_max_backups
config/manifest.go,280,3,int
config/manifest.go,281,1,2
config/manifest.go,282,79,How many rotated log files to keep before the oldest is deleted · 0 keeps none.
config/manifest.go,291,13,branch_prefix
config/manifest.go,292,6,string
config/manifest.go,293,34,"your username, followed by a slash"
config/manifest.go,294,51,Prefix for the git branch each new session creates.
config/manifest.go,303,18,on_archive_command
config/manifest.go,304,6,string
config/manifest.go,305,2,""""""
config/manifest.go,306,166,Operator command run in a session worktree after its panes exit and before it moves into the archive · empty disables it; failures warn but do not cancel the archive.
config/manifest.go,315,13,worktree_root
config/manifest.go,316,6,string
config/manifest.go,318,144,"Where a session's copy of the repository is created · sibling puts it next to the repository, subdirectory puts it under the agent-factory home."
config/manifest.go,328,11,detach_keys
config/manifest.go,329,6,string
config/manifest.go,330,6,ctrl-w
config/manifest.go,331,86,The key that leaves a session you are attached to and returns you to the session list.
config/manifest.go,340,17,program_overrides
config/manifest.go,341,5,table
config/manifest.go,342,61,"claude, pointed at the claude command found when af first ran"
config/manifest.go,343,105,"The full command to run for an agent, when it needs a specific path or extra flags · one entry per agent."
config/manifest.go,353,16,default_accounts
config/manifest.go,354,5,table
config/manifest.go,358,52,none · sessions run on the agent's own ambient login
config/manifest.go,359,187,"Which of an agent's logged-in accounts a new session runs as · one entry per agent, most useful set per project so one project runs as your work identity and another as your personal one."
config/manifest.go,376,23,session_env_passthrough
config/manifest.go,377,4,list
config/manifest.go,378,4,none
config/manifest.go,379,170,"Extra environment variable names an agent session may inherit · exact names only, values stay out of config, and each name explicitly trusts a repo-selected Docker image."
config/manifest.go,388,14,limit_patterns
config/manifest.go,389,5,table
config/manifest.go,390,37,none · the built-in patterns are used
config/manifest.go,391,125,"A custom regular expression for recognizing an agent's usage-limit message, replacing the built-in one · one entry per agent."
config/manifest.go,401,17,limit_auto_resume
config/manifest.go,402,4,bool
config/manifest.go,403,5,false
config/manifest.go,404,79,Let a session that hit its usage limit resume on its own once the limit resets.
config/manifest.go,413,24,limit_account_candidates
config/manifest.go,414,4,list
config/manifest.go,415,4,none
config/manifest.go,416,171,"Registered account names a usage-limited session may switch to, in order · empty keeps waiting on the current identity; set globally or as a personal per-project override."
config/manifest.go,425,19,global_agent_skills
config/manifest.go,426,4,bool
config/manifest.go,427,5,false
config/manifest.go,428,127,Let af add its af-usage skill to your own codex/gemini/amp/devin config folders · off means those agents are not told about af.
config/manifest.go,437,30,docker.mount_agent_credentials
config/manifest.go,438,4,bool
config/manifest.go,439,5,false
config/manifest.go,440,228,"Let a docker-backend session mount the operator's on-disk credential file for that session's own agent, read-only, so it can authenticate · global-only: a repo selects the image but only the operator grants it credential access."
config/manifest.go,449,25,ssh.host_key_verification
config/manifest.go,450,6,string
config/manifest.go,451,6,strict
config/manifest.go,452,292,How the ssh backend verifies a remote host key · strict (default) refuses an unknown or changed key; accept-new trusts an unknown key on first connect (still refuses a changed one); insecure skips verification · global-only: a repo selects ssh.host but only the operator relaxes verification.
config/manifest.go,462,11,sandbox.ssh
config/manifest.go,463,6,string
config/manifest.go,464,2,""""""
config/manifest.go,465,263,"The free-form ssh command the `sandbox` backend runs to reach the sandbox host (jump hosts, ProxyCommand, custom flags) · global-only: af executes it on the daemon host, so a repo selecting backend=sandbox cannot dictate what command runs — only the operator can."
config/manifest.go,474,20,limit_retry_interval
config/manifest.go,475,6,string
config/manifest.go,476,3,30m
config/manifest.go,477,124,How long to wait before retrying a usage-limited session whose message gave no reset time · empty or 0 means never retry it.
config/manifest.go,486,28,network.cors_allowed_origins
config/manifest.go,487,4,list
config/manifest.go,488,4,none
config/manifest.go,489,98,Other websites allowed to call this machine's API from a browser · empty blocks every one of them.
config/manifest.go,498,11,root_agents
config/manifest.go,499,5,table
config/manifest.go,500,4,none
config/manifest.go,501,179,Legacy path map: repositories that always keep a session named root running · accepted forever for compatibility; use the current root_agent project profile for new configuration.
config/manifest.go,510,10,root_agent
config/manifest.go,511,5,table
config/manifest.go,512,11,not enabled
config/manifest.go,513,197,"Current project profile: whether a registered project keeps a session named root running, and the command it runs · the singleton successor to the legacy root_agents path map, settable per project."
config/manifest.go,522,4,keys
config/manifest.go,523,5,table
config/manifest.go,524,37,none · the built-in bindings are used
config/manifest.go,525,113,"Which key triggers each action in the terminal interface · one entry per action, replacing that action's default."
config/manifest.go,534,7,backend
config/manifest.go,535,6,string
config/manifest.go,537,48,The runtime used for this repository's sessions.
config/manifest.go,547,6,docker
config/manifest.go,548,5,table
config/manifest.go,549,4,none
config/manifest.go,550,79,Container image and run arguments for repositories that use the docker backend.
config/manifest.go,559,22,post_worktree_commands
config/manifest.go,560,4,list
config/manifest.go,561,4,none
config/manifest.go,562,61,Commands run after af creates a worktree for this repository.
config/manifest.go,571,12,remote_hooks
config/manifest.go,572,5,table
config/manifest.go,573,4,none
config/manifest.go,574,85,Commands that provision and tear down this repository's hook-backed remote workspace.
config/manifest.go,583,3,ssh
config/manifest.go,584,5,table
config/manifest.go,585,4,none
config/manifest.go,586,78,Connection details for repositories that run sessions through the SSH backend.
config/manifest.go,595,36,upgrade_clear_unverifiable_artifacts
config/manifest.go,596,4,bool
config/manifest.go,597,5,false
config/manifest.go,598,191,Let an upgrade set aside a binary staged beside af whose owning agent-factory home af cannot read · only for a leftover you have checked yourself; af already clears the ones it can attribute.
config/manifest.go,666,4, or 
config/manifest.go,728,4,core
config/manifest.go,730,6,common
config/manifest.go,732,8,advanced
config/manifest.go,734,5,other
